movie_id,movie_name,year,certificate,runtime,genre,rating,description,director
tt21083296,Final Hours of a Suffering Artist,2022,,70 min,"Drama, Thriller",8.5,"August, a severely depressed writer isolates himself inside of his studio to look back at his life and try to understand his condition before killing himself. His daughter Cate, and his ...                See full summary »",John Taylor Timmons
tt4598720,Glass,2016,,71 min,"Drama, Mystery, Thriller",8.5,"""Glass"" Is a film about a young man, Atlas, and his continuous struggle with early-onset Alzheimer's. Seen through his eyes, his life is a puzzle he desperately tries to piece together. His...                See full summary »",James Powell
tt10133066,Swayamvada,2019,,131 min,"Drama, Thriller",8.5,"Swayamvada is a psychological thriller centered on a rare disease which inflicts pain not only on the affected, but also the family members of the affected. The movie explores the love of ...                See full summary »",Verma Vivek
tt5154194,Dark Illusion,2014,,,Thriller,8.5,"Alkis is an introverted photographer with a disorder of personality. Despite the strong relationship he has developed with his mother, he reaches in despair due to the tension that exists ...                See full summary »",Manos Karystinos
tt13387734,The Darkest Night,2013,,78 min,Thriller,8.5,"A young girl witnesses her friend's murder. The killer realizes that he has been seen. A long hunt begins that will last all night, ending in an out of service hotel where the truth of what happened will be revealed.",Salvatore Vitiello
tt5372134,Blood Painting,2016,,76 min,"Action, Mystery, Thriller",8.5,"Twenty years after their father shot himself, leaving blood on his final piece of artwork, brothers Shawn and Tim still cope with the ongoing pain and trauma",Andrew Rotondi
tt1592260,Lost in a Crowd,2011,,92 min,"Drama, Thriller",8.5,"Ethan is in a major slump; he's unemployed, isolated and just plain confused. After his friends drag him out, another ""night out"" spirals into a whirlwind of events that will forever change all of their lives.",Micah Cohen
tt1776258,Never Feed the Troll,2010,Not Rated,77 min,Thriller,8.5,"Linda has a past she'd rather forget, but an online intruder decides he wants things differently and imposes a night of terror on her.",Jet Eller
tt13475494,The Inner,2020,,61 min,"Horror, Thriller",8.5,"A man named Michael sets up these experiments to show the public his paranormal inner friends, but little does he know that he accidently summoned something demonic that is now among him",Elijah Butler
tt15772306,Preludes/Beginnings,2021,,47 min,"Horror, Thriller",8.5,Whispers of the past and present come together in the darkness of the theater in this Emmy-nominated dance film performed by Ballet Austin and filmed on-site at the haunted Scottish Rite Theater.,Paul Michael Bloodgood
tt4499246,Jalebi,2013,,52 min,"Comedy, Thriller",8.5,"A struggling theater artist must avail the ultimate opportunity and find a way to fulfill his ever lasting dream to become a star, But he does not know where fate takes him with every step he takes.",Shajee Hasan
tt6907750,Yoxlama,2007,,,"Adventure, Comedy, Thriller",8.5,An inspector of the Ministry of Taxes with incredible memorization and calculation ability chases a company accused of tax fraud to avenge his friend.,Vagif Mustafayev
tt5116212,Homecoming,2016,,90 min,"Comedy, Drama, Mystery",8.5,"Abel returns home after graduating and working in the US for 10 years and joins the Tanzanian corporate world where his ethics and morals are tested, and forced to make choices about the person he wants to become.",Seko Shamte
tt15767978,Buy 1 Get 1 Free,2021,,135 min,Thriller,8.5,"Two twins con people and make a living in the city, an unknown call takes to them historical place and encounter with Manmatha changes their life forever.",Harish Anilgod
tt2396154,Rock Bottom Creek,2012,,,"Comedy, Horror, Thriller",8.5,"When a stressed couple decide that a weekend road trip could revive their battered courtship, an unpredictable series of luckless mishaps turn a reserved town into a personal hell.","Steve Balewicz, 
M.C. Nowell"
tt1612610,Natural Demise,2010,Not Rated,90 min,"Horror, Thriller",8.5,"Because people aren't perfect, Jesse Lincoln takes matters into his own hands by using his abilities and demon, but perfectionist behavior, to carve and butcher and then wire his victims ...                See full summary »",Richard Ryan
tt0402459,The Quiet Storm,2004,,150 min,Thriller,8.5,A politically charged full-length action thriller revolving around a gang of four. At a Pan-African meeting it's decided that for there to be a positive change in the social and economic ...                See full summary »,Shango Bsang
tt0790780,Die Wahrheit über das Volk der Mäuse,2006,,56 min,"Drama, Thriller",8.5,Add a Plot,Alexander Weimer
tt9436648,Marconi,2019,,,"Fantasy, Mystery, Thriller",8.5,"A young desperate writer traps in his own possessed book for his self centered nature, and an inanimate object tries to teach him a beautiful lesson.",Prudhvi Chand
tt6464498,John Blazer,2017,,104 min,Thriller,8.5,"John Blazer is a 21 californian guy with a dark and mysterious past. After winning a big sum of money at Lottery, he decides to have a party with friends and he will wake up in an abandoned...                See full summary »",Michele Rocchi
tt1587865,The Art of Power,2010,,104 min,"Drama, Thriller",8.5,"The Art of Power is a suspense thriller about three unassuming young adults living in Washington D.C., whose lives are thrust into a twisted saga. The story follows an odd loner, Wesley, ...                See full synopsis »",Nathanael Sherfield
tt1339080,Empty Fuller,2008,,89 min,"Drama, Romance, Thriller",8.5,"David Fuller is trapped in a life of deadening sameness. His only solace is the world he dives into when he reads a book. Friendless, isolated - he is disconnected from the world in a way ...                See full summary »",Brian Cwikla
tt2602732,Lunch Break,2013,,,"Action, Crime, Drama",8.5,"When the charms of a waitress make a hit-man doubt the life he has chosen, he catches a glimpse of the life that will never be.",Gabriel Schmidt
tt4526858,Elizabeth,2015,,,Thriller,8.5,Add a Plot,Brad Scriffiano
tt5866950,War of the Limelight,2016,,,"Drama, Romance, Thriller",8.5,A love story between a Syrian refugee and the son of a Mexican illegal immigrant takes place amidst an ongoing racism- and classism-fueled war between two rival high schools.,Eric Hinwood
tt0823649,The Life o'Simon,2008,,75 min,Thriller,8.5,Add a Plot,"Rupert Owen, 
Travis Sutherland"
tt9872052,Eight,2018,,88 min,Thriller,8.5,Add a Plot,Vinsent Mettel
tt0462249,Dead in Texas,2005,R,80 min,"Action, Comedy, Thriller",8.5,"The film follows the lives of two bank robbing brothers who's car breaks down in the middle of the desert, they eventually come to a small town called HELLUGO. As they continuously fail ...                See full summary »",Michael Anton
