movie_id,movie_name,year,runtime,genre,rating,description,director,star
tt4285496,Embrace of the Serpent,2015,125 min,"Adventure, Biography, Drama",7.8,"The story of the relationship between Karamakate, an Amazonian shaman and last survivor of his people, and two scientists who work together over the course of forty years to search the Amazon for a sacred healing plant.",Ciro Guerra,"Nilbio Torres, 
Jan Bijvoet, 
Antonio Bolívar, 
Brionne Davis"
tt0388473,Tokyo Godfathers,2003,92 min,"Animation, Adventure, Comedy",7.8,"On Christmas Eve, three homeless people living on the streets of Tokyo discover a newborn baby among the trash and set out to find its parents.",Satoshi Kon,"Tôru Emori, 
Yoshiaki Umegaki, 
Aya Okamoto, 
Shôzô Îzuka"
tt0049096,The Court Jester,1955,101 min,"Adventure, Comedy, Family",7.8,A hapless carnival performer masquerades as the court jester as part of a plot against an evil ruler who has overthrown the rightful King.,"Melvin Frank, 
Norman Panama","Danny Kaye, 
Glynis Johns, 
Basil Rathbone, 
Angela Lansbury"
tt2358913,Berserk: The Golden Age Arc III - The Advent,2013,110 min,"Animation, Action, Adventure",7.8,A year has passed since Guts parted ways with Griffith. The Band of the Hawk is plotting a rescue mission to save Griffith who is confined to prison.,Toshiyuki Kubooka,"Marc Diraison, 
Hiroaki Iwanaga, 
Carrie Keranen, 
Takahiro Sakurai"
tt4618398,Boruto: Naruto The Movie,2015,95 min,"Animation, Action, Adventure",7.8,"It's been some years since the end of the Shinobi War. Naruto Uzumaki is the 7th Hokage of Konohagakure, in this new era. His son, Boruto Uzumaki, will soon enter the Chûnin exams, alongside Sarada Uchiha and the mysterious Mitsuki.","Hiroyuki Yamashita, 
Toshiyuki Tsuru","Yûko Sanpei, 
Kokoro Kikuchi, 
Ryûichi Kijima, 
Junko Takeuchi"
tt2375379,One Piece Film Z,2012,108 min,"Animation, Action, Adventure",7.8,A former Marine stands in the way of the Straw Hat Pirates.,Tatsuya Nagamine,"Mayumi Tanaka, 
Kazuya Nakai, 
Akemi Okamura, 
Kappei Yamaguchi"
tt1816518,Ernest & Celestine,2012,80 min,"Animation, Adventure, Comedy",7.8,"The story of an unlikely friendship between a bear, Ernest, and a young mouse named Celestine.","Stéphane Aubier, 
Vincent Patar, 
Benjamin Renner","Lambert Wilson, 
Pauline Brunner, 
Anne-Marie Loop, 
Patrice Melennec"
tt1121794,Sword of the Stranger,2007,103 min,"Animation, Action, Adventure",7.8,"A swordsman from a strange land is caught in a struggle between morality, righteousness, and devotion as he reluctantly agrees to take a raggedy boy and his dog to a remote, Buddhist temple.",Masahiro Andô,"Tomoya Nagase, 
Yuri Chinen, 
Kôichi Yamadera, 
Akio Ôtsuka"
tt11107074,My Hero Academia: Heroes Rising,2019,104 min,"Animation, Action, Adventure",7.8,"A group of youths aspiring to become professional superheroes, fight in a world full of people with abilities, also known as quirks. Deku and his fellow classmates from Hero Academy face Nine, the strongest villain yet.",Kenji Nagasaki,"Daiki Yamashita, 
Nobuhiko Okamoto, 
Yuka Terasaki, 
Tomoyo Kurosawa"
tt0368667,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003,68 min,"Animation, Adventure, Music",7.8,"A continuation of the story told in the Daft Punk music videos ""One More Time,"" ""Aerodynamic,"" ""Digital Love,"" and ""Harder, Better, Faster, Stronger.""","Daisuke Nishio, 
Hirotoshi Rissen, 
Leiji Matsumoto, 
Kazuhisa Takenouchi","Romanthony, 
Thomas Bangalter"
tt0016641,Ben-Hur: A Tale of the Christ,1925,143 min,"Adventure, Drama, Romance",7.8,A Jewish prince seeks to find his family and revenge himself upon his childhood friend who had him wrongly imprisoned.,"Fred Niblo, 
Charles Brabin, 
Christy Cabanne, 
J.J. Cohn, 
Rex Ingram","Ramon Novarro, 
Francis X. Bushman, 
May McAvoy, 
Betty Bronson"
tt0055796,Billy Budd,1962,123 min,"Adventure, Drama, War",7.8,"When a good-hearted sailor accidentally kills the master-at-arms, his superiors have to decide whether to hang him or set him free.",Peter Ustinov,"Robert Ryan, 
Peter Ustinov, 
Melvyn Douglas, 
Paul Rogers"
tt0083931,Son of the White Mare,1981,86 min,"Animation, Adventure, Fantasy",7.8,"In this dreamlike Hungarian folk myth, a horse goddess gives birth to three powerful brothers who set out into the Underworld to save three princesses from three evil dragons and reclaim their ancestors' lost kingdom.",Marcell Jankovics,"György Cserhalmi, 
Vera Pap, 
Gyula Szabó, 
Ferenc Szalma"
tt0053106,Letter Never Sent,1960,96 min,"Adventure, Drama",7.8,Four geologists search for diamonds in the wilderness of Siberia.,Mikhail Kalatozov,"Innokentiy Smoktunovskiy, 
Tatyana Samoylova, 
Vasiliy Livanov, 
Evgeniy Urbanskiy"
tt0114996,A Chinese Odyssey: Part 2 - Cinderella,1995,98 min,"Action, Adventure, Comedy",7.8,"The convoluted continuation of the adventures of the time-traveling, now-human Monkey King, who attempts to fulfill his divine destiny.",Jeffrey Lau,"Stephen Chow, 
Man-Tat Ng, 
Athena Chu, 
Ada Choi"
tt0015532,The Adventures of Prince Achmed,1926,80 min,"Animation, Adventure, Family",7.8,"A handsome prince rides a flying horse to faraway lands and embarks on magical adventures, which include befriending a witch, meeting Aladdin, battling demons and falling in love with a princess.","Lotte Reiniger, 
Carl Koch",
tt10068544,Made in Abyss: Wandering Twilight,2019,110 min,"Animation, Adventure, Fantasy",7.8,"After departing from Ozen's camp, Riko and Reg continue their journey, encountering more dangers as they descend further into the Abyss.",Masayuki Kojima,"Miyu Tomita, 
Mariya Ise, 
Shiori Izawa, 
Eri Kitamura"
tt0990372,Detective Conan: The Phantom of Baker Street,2002,98 min,"Animation, Adventure, Drama",7.8,"Conan and his friends were invited to the premier of an new virtual computer game. But someone programmed the game, that if they can't answer the riddle in the game, they all have to die.",Kenji Kodama,"Minami Takayama, 
Hideyuki Tanaka, 
Wakana Yamazaki, 
Kappei Yamaguchi"
tt0131335,Canoa: A Shameful Memory,1976,115 min,"Adventure, Crime, Drama",7.8,"A group of local university employees arrives in a small town during a hiking expedition. Once there, the local priest accuses them of being communist agitators and rallies the townsfolk to...                See full summary »",Felipe Cazals,"Enrique Lucero, 
Salvador Sánchez, 
Ernesto Gómez Cruz, 
Roberto Sosa"
tt14760682,Journey with Tarsilinha,2021,93 min,"Animation, Adventure, Comedy",7.8,"Tarsilinha is an 8-year-old girl who sets off on a journey to save her mother's memory. To do this, she must find the keepsakes her mother keeps in her memory box, which were taken by a caterpillar from a fantastic world.","Celia Catunda, 
Kiko Mistrorigo","Alice Barion, 
Ando Camargo, 
Maira Chasseroux, 
Marisa Orth"
tt0141830,The Story of the Voyages,1983,101 min,"Adventure, Family",7.8,"In a medieval fantasy kingdom, two orphans, May and his sister Martha, live in poverty. A group of robbers kidnap May to use his magic talent: he feels sick when surrounded by gold, therefore he can feel gold from a long distance.",Aleksandr Mitta,"Andrey Mironov, 
Tatyana Aksyuta, 
Lev Durov, 
Kseniya Piryatinskaya"
tt0076893,Train in the Snow,1976,84 min,"Adventure, Comedy, Drama",7.8,One class of school children from a small village make the trip to Zagreb. Teacher gets sick and the class is forced to go home without him. During their journey the train gets stuck in a snowstorm.,Mate Relja,"Slavko Stimac, 
Gordana Inkret, 
Zeljko Malcic, 
Edo Perocevic"
tt18272326,Before it Happened,2023,83 min,"Adventure, Drama",7.8,"Detective Eli Jenkins has to find his troubled ex-partner and bring him home to his dying brother. But as he's taken on a wild goose chase, Eli must overcome the demons of his past before the most cataclysmic event in history happens.",Andrew Jacob Brown,"Andrew Jacob Brown, 
Jason Haines, 
Christopher Shane Lowry, 
John Chenoweth"
tt0270666,Shri Krishna Leela,1971,,"Adventure, Comedy, Drama",7.8,"Maharaj Kans rules Mathura and lives a lavish and wealthy lifestyle. He gets his sister, Devki, married to Vasudev, but shortly after the marriage finds out that Devki's 8th child will kill...                See full summary »",Homi Wadia,"Pritam Arjun, 
Baburaje, 
Master Baby, 
Master Bhagwan"
tt0060125,L'armata Brancaleone,1966,120 min,"Adventure, Comedy, History",7.8,"A group of misfits, headed by an incompetent knight named Brancaleone, set out to reach the small town of Aurocastro so that their leader can take possession of the fief.",Mario Monicelli,"Vittorio Gassman, 
Catherine Spaak, 
Folco Lulli, 
Gian Maria Volontè"
tt0065180,Viimne reliikvia,1969,86 min,"Adventure, History, Romance",7.8,A medieval love story with lots of adventures. The times are troubled - there's a revolt of peasants going on. To secure its safety a monastery chases for a relics of a holy Brigitte. A ...                See full summary »,Grigori Kromanov,"Aleksandr Goloborodko, 
Igrida Andrina, 
Elza Radzina, 
Rolan Bykov"
tt15809718,Hello Zindagi,2022,114 min,"Adventure, Drama, Family",7.8,A young social media addict influencer goes on an extraordinary journey that changes her life. Disha is a Social Media Addict who consider everything else to be worthless. Her day eclipses ...                See full synopsis »,Rajan Rathod,"Rajan Rathod, 
Viveka Patel, 
Jeetendra Thakkar, 
Ilesh Shah"
tt0102571,The Elementary School,1991,100 min,"Adventure, Comedy, Drama",7.8,"The time is 1945-46. 10 year old Eda and his friend Tonda live in a small village outside Prague. In school, their class is so wild and indisciplined that their teacher quits and is ...                See full summary »",Jan Sverák,"Jan Tríska, 
Zdenek Sverák, 
Libuse Safránková, 
Rudolf Hrusínský"
tt0100271,Nostos: The Return,1989,85 min,"Adventure, History",7.8,"At the end of the war, Odysseus, the wandering hero, with his companions begins his sail back home to the Mediterranean. The conclusion of his adventure is delayed by many natural obstacles...                See full summary »",Franco Piavoli,"Luigi Mezzanotte, 
Branca de Camargo, 
Alex Carozzo, 
Paola Agosti"
tt0301083,Cardcaptor Sakura: The Sealed Card,2000,79 min,"Animation, Adventure, Comedy",7.8,"Sakura Kinomoto, mistress of the Clow Cards, faces not only the wrath of an unsealed Clow Card, but her own feelings for friend Syaoran Li who returns from Hong Kong for a visit.",Morio Asaka,"Sakura Tange, 
Motoko Kumai, 
Aya Hisakawa, 
Masaya Onosaka"
tt0274716,Sherina's Adventure,2000,112 min,"Adventure, Comedy, Drama",7.8,Adventure of a little girl who just moved to a new town and meet a new friends.,Riri Riza,"Sherina Munaf, 
Derby Romero, 
Didi Petet, 
Ucy Nurul"
tt0280968,My Dear Kuttichaathan,1984,96 min,"Action, Adventure, Comedy",7.8,"Two boys and a girl befriend Kuttichathan by accident and release him from the grip of the magician. On the way Kuttichathan meets Ashish, a member of the police, who is after Karimbhootham...                See full summary »",Jijo Punnoose,"M.P. Ramnath, 
Kottarakkara Sridharan Nair, 
Sonia, 
Suresh"
tt5326908,Dost Dushman,1977,132 min,"Action, Adventure",7.8,A former police officer calls two outlaws to help him to capture a notorious and ruthless bandit who murdered his family members.,Dewan Nazrul,"Sohel Rana, 
Wasim, 
Shabana, 
Suchorita"
tt5234458,Ajin Part 2: Shoutotsu,2016,106 min,"Animation, Adventure, Horror",7.8,"The second part in the Ajin trilogy on high schooler Kei, a demi-human with the power of immortality who in the eyes of both the general public and governments, is a rare specimen who needs...                See full summary »",Hiroaki Andô,"Mamoru Miyano, 
Mikako Komatsu, 
Hôchû Ôtsuka, 
Takahiro Sakurai"
tt18397016,Gauntlet,2021,119 min,"Action, Adventure, Sci-Fi",7.8,"Stranger to the world of gaming, a meek and mild teen is transported into the digital space of a vintage video game, where he must find a way to rescue his trapped older brothers and return home before the console is unplugged and donated.",Jeff Loehrke,"Dylan Stretchbery, 
Kelly Rogers, 
Johnathon Byrd, 
Jeff Loehrke"
tt0480702,A Trip to Karabakh,2005,105 min,"Action, Adventure, Drama",7.8,"A group of teenage boys from Tbilisi take a trip to Azerbaijan to buy drugs, and end up fighting in the Nagorno-Karabakh War, when they are captured by Azerbaijani militants, with one ...                See full summary »",Levan Tutberidze,"Levan Doborjginidze, 
Misha Meskhi, 
Nutsa Kukhianidze, 
Dasha Drozdovskaja"
tt0420900,Neon Genesis Evangelion: Girlfriend of Steel,1997,,Adventure,7.8,Add a Plot,"Megumi Hayashibara, 
Tetsuya Iwanaga, 
Junko Iwao, 
Motomu Kiyokawa",
tt0212056,The Children of Captain Grant,1996,115 min,"Adventure, Drama, Family",7.8,Add a Plot,Donovan Scott,"Chris Browning, 
Cassie Branham, 
Adam Gregor, 
Sonny Carl Davis"
tt4886780,Slugterra: Eastern Caverns,2015,90 min,"Animation, Action, Adventure",7.8,"The time has come for Eli and the Shane Gang to accompany their new friend Junjie home to the strange and beautiful Eastern Caverns. But when they arrive, they are shocked to find a world ...                See full summary »","Ben Anderson, 
Andrew Duncan, 
Rich Johnson","Sam Vincent, 
Vincent Tong, 
Andrew Francis, 
Lee Tockar"
tt14945790,Plunder Quest,2022,,"Adventure, Comedy",7.8,"After catching wind of valuable prohibition-era whiskey hidden on an island, Thomas Waters embarks on a quest for liquid gold and ends up on the priceless adventure of a lifetime.",Kalani Hubbard,"Katherine Flannery, 
Olivia Roldan, 
Sid Jarvis, 
Eric Rosenberg"
tt21438160,Tot Zonsondergang,2022,69 min,Adventure,7.8,Add a Plot,Albert Jan van Rees,"Leonoor Koster, 
Juliette van Ardenne"
tt3098282,The King of Detroit,2014,73 min,"Adventure, Comedy",7.8,Life is a series of firsts. Your first kiss. Your first love. Your first car. The King is American Graffiti for today's generation. A darkly hilarious coming of age tale of friendship and growing up. Long live the King.,Ken Kuykendall,"Angela Nordeng, 
Dave Landau, 
Mike McDaniel, 
Mary Magyari"
tt0086477,The Three Veterans,1984,96 min,"Adventure, Comedy, Family",7.8,"Three veterans are given magic artifacts by elves that can magically create gold, servants and any other object. They encounter greedy characters and one of them falls in love with a princess.",Oldrich Lipský,"Rudolf Hrusínský, 
Petr Cepek, 
Josef Somr, 
Vida Neuwirthová"
tt0203908,Il signor Rossi cerca la felicità,1976,80 min,"Animation, Adventure, Sci-Fi",7.8,Mr. Rossi is a cartoon character of the Italian cartoonist Bruno Bozzetto.,Bruno Bozzetto,"Carlo Romano, 
Grazia Pivetti, 
Gianfranco Mauri, 
Carlo Bonomi"
tt0071899,The Immortals,1974,103 min,"Action, Adventure, History",7.8,"It's the story of a few men that wonder across Europe trying to come home and rebuild what Mihai Viteazul called ""romanian dream"".",Sergiu Nicolaescu,"Amza Pellea, 
Ion Besoiu, 
Ilarion Ciobanu, 
Sergiu Nicolaescu"
tt11407890,Shimajiro to Ururu no Heroland,2019,60 min,"Animation, Adventure, Family",7.8,"This movie takes place in Heroland invented by Ururu where heroes and heroines can meet, Heroland is in trouble and they go to Gaogao-San in the Dokodemo Sidecar to save it from the robot threatening the land.","Ryoji Aoki, 
Takamitsu Kawamura","Chafûrin, 
Eiji Hanawa, 
Minoru Inaba, 
Minoru Inaba"
tt0010049,The Dark Star,1919,60 min,Adventure,7.8,"A fabulous jewel known as the 'Dark Star' is stolen; a pastor's daughter gets involved, falling into the depths of a spy plot concerning war plans and fortifications...",Allan Dwan,"Marion Davies, 
Dorothy Green, 
Norman Kerry, 
Matt Moore"
tt0281217,Sourdough,1981,94 min,"Adventure, Western",7.8,"A mountain man finds himself increasingly unable to find land free of bottle caps, beer cans and noisy gasoline engines, so he journeys through the dangerous and breathtaking wilderness searching for the purity and solitude he loves.",Martin J. Spinelli,"Charles Brock, 
Gene Evans, 
Philip Oksoktaruk, 
Gil Perry"
