movie_id,movie_name,year,runtime,genre,rating,description,director
tt0396498,Ber Pipal,2001,,"Drama, Horror, Mystery",7.6,"Prabhakar and Devi love each other but due to their misfortune, their love story doesn't have a happy ending. Years later, when Prabhakar visits Devi's village, an unusual experience is waiting for him.",Laxmi Nath Sharma
tt1718856,Pengantin Topeng,2010,92 min,"Drama, Horror, Thriller",7.6,"Randy (Hardy Hartono) and Alexa (Masayu Anastasia) are getting married. To say goodbye to the carefree days, they invite three best friends on a vacation, in a paradise beach. Billy (...                See full summary »",Awi Suryadi
tt4026632,Metamorfosia,2014,97 min,"Horror, Sci-Fi",7.6,"Yearning for her husband's return, a woman subjects herself to losing her sanity.",Cosmotropia de Xam
tt0006238,Zhenshchina vampir,1915,,Horror,7.6,Add a Plot,Viktor Tourjansky
tt7438960,Wood Eyes,2017,63 min,Horror,7.6,A tale of children's horror for adults. A story that intermingles fantasy and reality. The eyes of a child who perceive what adults are not able to see.,"Roberto Suárez, 
Germán Tejeira"
tt0346511,Anghel dela guardia,2000,105 min,"Action, Horror, Romance",7.6,"Isabel (Isabel Granada) is destined to give birth to Lucifer's child so to prevent this, her guardian angel Gabriel (Jeric Raval) will watch over her safety.",William Mayo
tt0922428,Fear Ever After,2007,120 min,"Action, Adventure, Crime",7.6,"""Fear Ever After"" presents an unofficial reenactment of events surrounding the disappearance of the entire production crew of SPANK ME PRODUCTIONS. Jessie Valencia, a young and beautiful ...                See full summary »",Gary Carbo
tt0428275,Both Ends Burning,2004,80 min,"Drama, Horror",7.6,Add a Plot,Edwin Brienen
tt7458072,The Devourer,2017,,Horror,7.6,"When a group of kids are being targeted by an evil ancient demon called, ""The Devourer."" They must stick together and find out why he's targeting them.",Justin Frey
tt7107888,Final Cutz,2019,,"Comedy, Horror",7.6,"Bob Hardlock, the hopeful chairman of a dying arts college, must fend off a hoard of hungry zombies after a break-out fire releases buried nuclear waste onto the campus.",Liam Lockhart
tt0888708,Office Outbreak,2006,85 min,"Comedy, Horror",7.6,Auditors uncover Accounting fraud at a Fortune 500 Company. The CEO and CFO behind the fraud attempt to coerce the auditors into keeping the fraud quiet. Mean while a worker who recently ...                See full summary »,Shawn Woodard
tt1756642,Night on Has Been Mountain,2010,45 min,"Comedy, Horror",7.6,Burton Lapp catches up with the monsters of yesteryear to find out what they are doing today.,Tim Rasmussen Jr.
tt5980022,The Tape,2017,90 min,Horror,7.6,"They say our destiny is determined by the deed's of our forefathers , Cawnpore Villa is such a story which proves the same - UNTIL ???",Saket S. Behl
tt3242768,Nightfall: Second World III,2013,87 min,"Action, Horror",7.6,"Cadence Simon (Perinda Lowe), Conner Chase (Brendan O'Donnell) and Charles 'Ruckus' Sisper (Altorro Prince Black) journey to the location of a secret cult compound in search of two of their...                See full summary »",Otis Lowe
tt2523340,Resurrection Amamba Sayon,2013,120 min,"Horror, Romance, Thriller",7.6,"Hundred of years ago, a girl Leima lost her lover Angou Laishram in a fight against some smugglers. She learned witchcraft from an unknown lady who saved her life to take revenge but ...                See full summary »",Johnson Mayanglambam
tt9695462,Undead Silence,2016,93 min,Horror,7.6,Confronted with a zombie apocalypse a small group of survivors desperately search for the basic essentials needed to stay alive. In the process they must fight hordes of zombies in their ...                See full summary »,Ross Gregersen
tt1596752,S.K.I.N.S.: Serial Killers in Need of Support,2009,102 min,"Comedy, Horror",7.6,"The companion to the Head Case series, focusing on a serial killer support group.",Anthony Spadaccini
tt1140875,Sell Out! (the Student Films of Don Swanson),2007,180 min,"Comedy, Drama, Horror",7.6,"10 short films by award-winning indie filmmaker Don Swanson. This compilation includes film festival favorites & indie underground cult classics Wilson's Woodworkers, 2nd Class Citizen, ...                See full summary »",Don Swanson
tt2427476,Wolfclaw,2012,,Horror,7.6,"Thomas, a teenager, is searching for the meaning of his life. In the process, he meets a strange guy named Leroy. Leroy shows Thomas that there is more to him than just an ordinary teenager. He is a werewolf of the highest order.",Josef Lichtenberger
tt2876460,Torn: A Shock Youmentary,2014,92 min,"Drama, Horror, Thriller",7.6,"Accused of a brutal murder by the people in their village, Oliver Isaacs and James Dean-Hughes set out to prove their innocence and catch the ferocious beast that they claim is actually ...                See full summary »",Justin Carter
tt0188415,Anak ng asuang,1973,,Horror,7.6,Add a Plot,Romy Suzara
tt1545043,Consumption,2010,90 min,"Action, Drama, Horror",7.6,"Jack O'Keefe is a young, streetwise kid who's created a life by taking advantage of the people around him. Things change, though, when he witnesses a gruesome murder on the streets and is ...                See full summary »",D.C. Osman
tt0760168,Grave Situations,2007,98 min,Horror,7.6,"A young woman uses anything in her power to hunt down a vampire serial killer of children,even if it means raising the dead to find him.",Bill Wheat
tt3319506,Hedwige,2015,,Horror,7.6,Add a Plot,"Frank Herrebout, 
Hai Nun"
tt5108192,Death Beach,2016,70 min,"Horror, Thriller",7.6,"Five friends embark on a vacation to a luxury resort in Malaysia. But little do they know, a killer is on the loose to pick them off one by one.",Ethan Tang
tt3293380,Falseland,2013,80 min,"Comedy, Drama, Horror",7.6,"Three boys trapping and cannibalistic, bath salts-related conflict after school one weekend.",Justin Verley
tt3413926,Don't Touch That Dial,2015,85 min,"Comedy, Drama, Horror",7.6,"Public access hero Donny Defeyo's TV show has been canceled, now he and his team fight back when the broadcasting station has been taken over by a snobbish Hollywood Producer.",Doug Waugh
tt0437149,Dead Flesh,2001,79 min,"Comedy, Horror",7.6,"When high school underachiever Ben meets the mysterious Maggie, the new girl at Vincent Price High, he falls instantly in love. She's a bit tougher to convince; who has time for romance ...                See full summary »",Scott Miles
tt12438824,Crazed Isolation,2021,88 min,"Comedy, Drama, Horror",7.6,"Two troubled men stay in a empty house to avoid the harsh winter weather. The longer they're there, the more strange and bizarre their surroundings become while dark secrets and unspeakable evils are revealed between them",Caleb Lisitsin
tt2347495,Shakespeare Tong Tai,2012,172 min,"Drama, Horror",7.6,"A theater company stages a production of William Shakespeare's ""Macbeth.""",Ing K.
tt0984183,Copley: An American Fairytale,2008,72 min,"Horror, Mystery, Thriller",7.6,Copley: An American Fairytale,Alexander Pikas
tt2607832,Captive of a Death Mask,2012,83 min,Horror,7.6,"The only one more scared than his victims is the killer himself! When underground fighter Sean Porter attends a meeting to advance his fighting career, he awakens into a nightmarish ...                See full summary »",Shane Wheeler
tt2338163,Psoro,2012,,Horror,7.6,"Imagine experiencing a wickedly intense itching over the entirety of your body, the likes of which never yielded remorse. Psoro is a mysterious hellish sickness, created by an 18th century ...                See full summary »","Wayne Daniells, 
Sid Kali"
tt5298928,My Master Satan: 3 Tales of Drug Fueled Violence,2015,70 min,Horror,7.6,My Master Satan: 3 Tales of Drug Fueled Violence-the debut feature by Denver auteur filmmaker Dakota Ray-is a shot on VHS heavy metal themed horror/dark humor film. The movie features three...                See full summary »,Dakota Ray
tt1492988,Mayhem,2009,90 min,"Drama, Fantasy, Horror",7.6,Bud and Roach killed a man and stole his car. Seemed like a good idea at the time. But something was wrong. The first clue was when the onboard DVD player starts showing movies without DVDs.,"Edward Sanchez, 
Robert Zimiga"
tt1122595,Lost Suburbia,2007,101 min,Horror,7.6,"Five Long Island, New York independent filmmakers have come together to produce this labor of love feature anthology based on local haunted legends that have plagued their childhood ...                See full summary »","Pete Bune, 
Sean King, 
Paul Natale, 
Elizabeth Smith, 
Terrence Smith"
tt1874557,Invited,2010,86 min,"Horror, Thriller",7.6,"A promise is a debt that must be kept, dead or alive.","Charlie Ivon Maisonet, 
Christian Claudio"
tt2241389,Only Human,2011,75 min,"Drama, Horror, Romance",7.6,"Pretty boy high school jock, Lucas, has it all, the girl, the game, the looks. He just didn't expect to meet Vanessa, who threw a curve to his perfect little life. Now with his high school ...                See full summary »","Ryan Maurer, 
Tyler Wirtanen"
tt2199508,Chameleon,2012,,Horror,7.6,"Jessica and Natasha, co-workers at a men's clothing store, are getting ready to close when they notice the headline of the daily newspaper; It's another report regarding a string of ...                See full summary »",Terry Boake
tt3848492,The Green-Eyed Demoness,1967,95 min,"Adventure, Horror",7.6,Add a Plot,Lit-Ban Chan
tt8097648,Witchtown,2018,,Horror,7.6,"When two occultists attempt to ressurect Ancient Forces, they find that their differences could lead to their destruction.",Stephen Biggin
tt6644200,A Quiet Place,2018,90 min,"Drama, Horror, Sci-Fi",7.5,"In a post-apocalyptic world, a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing.",John Krasinski
tt1457767,The Conjuring,2013,112 min,"Horror, Mystery, Thriller",7.5,Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse.,James Wan
tt0289043,28 Days Later,2002,113 min,"Drama, Horror, Sci-Fi",7.5,"Four weeks after a mysterious, incurable virus spreads throughout the UK, a handful of survivors try to find sanctuary.",Danny Boyle
tt0110148,Interview with the Vampire: The Vampire Chronicles,1994,123 min,"Drama, Fantasy, Horror",7.5,"A vampire tells his epic life story: love, betrayal, loneliness, and hunger.",Neil Jordan
tt0109506,The Crow,1994,102 min,"Action, Crime, Drama",7.5,A man brutally murdered comes back to life as an undead avenger of his and his fiancée's murder.,Alex Proyas
tt0082010,An American Werewolf in London,1981,97 min,"Comedy, Horror",7.5,Two American college students on a walking tour of Britain are attacked by a werewolf that none of the locals will admit exists.,John Landis
tt1465522,Tucker and Dale vs Evil,2010,89 min,"Comedy, Horror",7.5,Affable hillbillies Tucker and Dale are on vacation at their dilapidated mountain cabin when they are mistaken for murderers by a group of preppy college students.,Eli Craig
tt0070917,The Wicker Man,1973,88 min,"Horror, Mystery, Thriller",7.5,"A puritan Police Sergeant arrives in a Scottish island village in search of a missing girl, who the Pagan locals claim never existed.",Robin Hardy
tt0462322,Grindhouse,2007,191 min,"Action, Horror, Thriller",7.5,Quentin Tarantino and Robert Rodriguez's homage to exploitation double features in the '60s and '70s with two back-to-back cult films that include previews of coming attractions between them.,"Robert Rodriguez, 
Eli Roth, 
Quentin Tarantino, 
Edgar Wright, 
Rob Zombie"
tt0103873,Braindead,1992,104 min,"Comedy, Fantasy, Horror",7.5,"A young man's mother is bitten by a Sumatran rat-monkey. She gets sick and dies, at which time she comes back to life, killing and eating dogs, nurses, friends, and neighbors.",Peter Jackson
tt0075005,The Omen,1976,111 min,"Horror, Mystery",7.5,Mysterious deaths surround an American ambassador. Could the child that he is raising actually be the Antichrist? The Devil's own son?,Richard Donner
